Year;App.;Taxon;Class;Order;Family;Genus;Importer;Exporter;Origin;Importer reported quantity;Exporter reported quantity;Term;Unit;Purpose;Source
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;BG;NA;;1;1;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;BG;ZA;NA;1;;skins;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;BG;ZA;;;2;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;CA;NA;;1;;bodies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;CA;NA;;1;;skins;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;CA;NA;;1;;skulls;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;CA;NA;;;1;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;CA;ZA;;2;;bodies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;CA;ZA;;1;1;skins;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;CA;ZA;;3;1;skulls;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;CA;ZA;;;10;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;CN;ZA;;;3;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;CY;ZA;;1;1;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;CZ;ZA;;6;;skulls;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;CZ;ZA;;;8;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;DE;NA;;2;2;skins;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;DE;NA;;6;9;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;DE;ZA;;7;9;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;DK;NA;;1;1;skins;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;DK;NA;;2;2;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;DK;ZA;;1;;skins;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;DK;ZA;;20;31;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;ES;NA;;2;2;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;ES;ZA;;4;4;skins;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;ES;ZA;;2;2;skulls;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;ES;ZA;;36;61;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;FI;NA;;1;1;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;FI;ZA;;;1;skins;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;FI;ZA;;;12;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;FR;NA;;;1;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;FR;ZA;;;1;skins;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;FR;ZA;;;7;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;GB;ZA;;;15;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;HR;NA;;;1;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;HU;NA;;;3;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;HU;ZA;;;2;bodies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;HU;ZA;;;4;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;IE;ZA;;;1;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;IT;ZA;NA;;1;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;IT;ZA;;;4;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;KR;ZA;;1;;bodies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;KR;ZA;;;1;skulls;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;KR;ZA;;;1;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;LV;ZA;;;3;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;MX;NA;;;1;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;MX;ZA;;;1;skins;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;MX;ZA;;10;9;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;NL;ZA;;;7;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;NO;ZA;;1;;bodies;;H;F
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;NO;ZA;;2;1;skins;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;NO;ZA;;7;18;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;PL;NA;;2;1;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;PL;ZA;;4;7;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;PT;ZA;;3;2;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;RO;NA;;;1;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;RU;NA;;;4;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;RU;ZA;;;1;bodies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;RU;ZA;;;1;skins;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;RU;ZA;;;1;skulls;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;RU;ZA;;;28;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;SE;NA;;5;3;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;SE;ZA;;;1;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;SK;ZA;;;2;bodies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;SK;ZA;;;2;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;UA;ZA;;;5;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;US;CA;ZA;;2;bodies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;US;CF;;1;;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;US;ET;;1;;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;US;NA;;;1;skins;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;US;NA;;30;20;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;US;NE;NA;1;;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;US;ZA;NA;1;;trophies;;H;I
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;US;ZA;NA;;1;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;US;ZA;;;2;bodies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;US;ZA;;;21;skins;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;US;ZA;;3;14;skulls;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;US;ZA;;5;3;trophies;;H;F
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;US;ZA;;2;;trophies;;H;I
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;US;ZA;;242;285;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;US;ZW;ZA;1;;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;US;ZW;;1;;skulls;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;US;ZW;;3;10;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;VE;ZA;;;2;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;XX;ZA;;;1;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;ZA;NA;ZA;1;;trophies;;H;W
2009;II;Caracal caracal;Mammalia;Carnivora;Felidae;Caracal;ZA;NA;;1;2;trophies;;H;W
2009;II;Felis hybrid;Mammalia;Carnivora;Felidae;Felis;US;ZW;;1;;trophies;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;AT;NA;;;1;trophies;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;AT;RO;;;1;trophies;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;AT;ZW;;1;;trophies;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;BE;ZW;;2;;skulls;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;BE;ZW;;4;;trophies;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;BG;ZA;;;2;trophies;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;CA;ZA;;1;;skins;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;CA;ZA;;1;2;skulls;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;CA;ZA;;;1;trophies;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;CA;ZW;;1;;bodies;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;CA;ZW;;1;;skins;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;CA;ZW;;1;;skulls;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;CN;ZA;;;3;trophies;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;CZ;NA;;;1;skins;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;CZ;NA;;1;2;trophies;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;CZ;ZA;;;1;trophies;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;DE;NA;;1;1;skins;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;DE;NA;;1;;trophies;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;DE;ZW;;1;;trophies;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;DK;ZA;;3;5;trophies;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;DK;ZW;;1;;trophies;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;ES;ZA;ZW;1;;skulls;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;ES;ZA;;1;;bodies;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;ES;ZA;;1;4;skins;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;ES;ZA;;1;1;skulls;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;ES;ZA;;7;17;trophies;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;ES;ZW;;1;;skins;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;FI;NA;;;1;skulls;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;FR;NA;;;1;skins;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;GB;ZA;;;3;trophies;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;HR;ZA;;;1;skulls;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;HR;ZA;;;1;trophies;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;IT;TZ;;;1;skins;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;IT;TZ;;;1;skulls;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;IT;TZ;;1;;trophies;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;LT;ZA;;1;1;trophies;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;MX;NA;;1;1;skins;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;MX;TZ;;1;;trophies;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;NO;ZA;;1;1;trophies;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;NZ;ZW;;1;;trophies;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;PL;ZW;;3;2;trophies;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;RU;ZA;;;2;trophies;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;SK;ZA;;2;;trophies;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;US;ET;;2;;trophies;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;US;NA;;;5;skins;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;US;NA;;26;16;trophies;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;US;TZ;;;1;skins;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;US;TZ;;;1;skulls;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;US;TZ;;1;;trophies;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;US;ZA;ZW;1;;trophies;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;US;ZA;;;2;skins;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;US;ZA;;1;5;skulls;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;US;ZA;;1;;trophies;;H;I
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;US;ZA;;31;43;trophies;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;US;ZW;;;2;skins;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;US;ZW;;16;4;trophies;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;ZA;NA;ZA;1;;skins;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;ZA;NA;;;1;skins;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;ZA;NA;;;3;trophies;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;ZA;TZ;;1;2;trophies;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;ZA;ZW;ZA;1;;skins;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;ZA;ZW;ZA;1;;trophies;;H;W
2009;II;Felis silvestris;Mammalia;Carnivora;Felidae;Felis;ZA;ZW;;;2;skins;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;AT;ZA;;1;;skulls;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;AT;ZA;;1;;trophies;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;AU;ZA;;;1;trophies;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;BG;ZA;;;2;trophies;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;CA;ZW;;1;;skins;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;CA;ZW;;1;;skulls;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;CL;ZA;;1;;skulls;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;CZ;ZA;;1;;skins;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;DE;ZA;;3;3;skins;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;DE;ZA;;;1;skulls;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;DE;ZA;;3;3;trophies;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;ES;TZ;;1;;trophies;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;ES;ZA;;1;1;skins;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;ES;ZA;;1;2;skulls;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;ES;ZA;;5;8;trophies;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;ES;ZW;;2;1;trophies;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;HR;ZA;;;1;trophies;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;LT;ZA;;;1;trophies;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;MX;TZ;;;1;skins;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;MX;TZ;;;1;skulls;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;MX;TZ;;1;;trophies;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;NO;ZA;;1;;trophies;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;NO;ZW;;1;;trophies;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;NZ;ZA;;;1;trophies;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;PL;ZW;;1;1;trophies;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;RU;CM;;;2;trophies;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;US;ET;;2;;trophies;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;US;TZ;;;4;skins;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;US;TZ;;;4;skulls;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;US;TZ;;6;3;trophies;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;US;ZA;;;1;bodies;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;US;ZA;;;1;skins;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;US;ZA;;;4;skulls;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;US;ZA;;11;16;trophies;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;US;ZW;;;1;skins;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;US;ZW;;3;2;skulls;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;US;ZW;;4;2;trophies;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;ZA;TZ;;;2;skins;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;ZA;TZ;;;2;skulls;;H;W
2009;II;Leptailurus serval;Mammalia;Carnivora;Felidae;Leptailurus;ZA;TZ;;2;;trophies;;H;W
2009;II;Lynx canadensis;Mammalia;Carnivora;Felidae;Lynx;CA;US;;;1;trophies;;H;W
2009;II;Lynx canadensis;Mammalia;Carnivora;Felidae;Lynx;DE;CA;;2;1;skins;;H;W
2009;II;Lynx canadensis;Mammalia;Carnivora;Felidae;Lynx;DE;CA;;1;1;skulls;;H;W
2009;II;Lynx canadensis;Mammalia;Carnivora;Felidae;Lynx;ES;CA;;2;3;skins;;H;W
2009;II;Lynx canadensis;Mammalia;Carnivora;Felidae;Lynx;FR;CA;;;3;skins;;H;W
2009;II;Lynx canadensis;Mammalia;Carnivora;Felidae;Lynx;MX;CA;;5;;trophies;;H;W
2009;II;Lynx canadensis;Mammalia;Carnivora;Felidae;Lynx;US;CA;;;7;bodies;;H;W
2009;II;Lynx canadensis;Mammalia;Carnivora;Felidae;Lynx;US;CA;;2;;garments;;H;W
2009;II;Lynx canadensis;Mammalia;Carnivora;Felidae;Lynx;US;CA;;;2;skins;;H;C
2009;II;Lynx canadensis;Mammalia;Carnivora;Felidae;Lynx;US;CA;;;22;skins;;H;W
2009;II;Lynx canadensis;Mammalia;Carnivora;Felidae;Lynx;US;CA;;;2;skulls;;H;C
2009;II;Lynx canadensis;Mammalia;Carnivora;Felidae;Lynx;US;CA;;2;;skulls;;H;I
2009;II;Lynx canadensis;Mammalia;Carnivora;Felidae;Lynx;US;CA;;6;13;skulls;;H;W
2009;II;Lynx canadensis;Mammalia;Carnivora;Felidae;Lynx;US;CA;;3;;trophies;;H;I
2009;II;Lynx canadensis;Mammalia;Carnivora;Felidae;Lynx;US;CA;;38;;trophies;;H;W
2009;II;Lynx lynx;Mammalia;Carnivora;Felidae;Lynx;AT;RU;;1;1;trophies;;H;W
2009;II;Lynx lynx;Mammalia;Carnivora;Felidae;Lynx;CZ;RU;;;4;trophies;;H;W
2009;II;Lynx lynx;Mammalia;Carnivora;Felidae;Lynx;DE;RU;;3;3;trophies;;H;W
2009;II;Lynx lynx;Mammalia;Carnivora;Felidae;Lynx;DK;RU;;;1;trophies;;H;W
2009;II;Lynx lynx;Mammalia;Carnivora;Felidae;Lynx;ES;RO;;;1;trophies;;H;W
2009;II;Lynx lynx;Mammalia;Carnivora;Felidae;Lynx;ES;RU;;2;2;trophies;;H;W
2009;II;Lynx lynx;Mammalia;Carnivora;Felidae;Lynx;FR;RU;;;1;trophies;;H;W
2009;II;Lynx lynx;Mammalia;Carnivora;Felidae;Lynx;HU;RO;;;1;trophies;;H;W
2009;II;Lynx lynx;Mammalia;Carnivora;Felidae;Lynx;NO;RU;;;1;trophies;;H;W
2009;II;Lynx lynx;Mammalia;Carnivora;Felidae;Lynx;RU;RO;;;1;trophies;;H;W
2009;II;Lynx lynx;Mammalia;Carnivora;Felidae;Lynx;SK;RU;;1;1;trophies;;H;W
2009;II;Lynx rufus;Mammalia;Carnivora;Felidae;Lynx;DE;US;;1;;skins;;H;W
2009;II;Lynx rufus;Mammalia;Carnivora;Felidae;Lynx;ES;MX;;1;1;trophies;;H;W
2009;II;Lynx rufus;Mammalia;Carnivora;Felidae;Lynx;ES;US;;1;;trophies;;H;W
2009;II;Lynx rufus;Mammalia;Carnivora;Felidae;Lynx;FR;US;;;1;trophies;;H;W
2009;II;Lynx rufus;Mammalia;Carnivora;Felidae;Lynx;IT;US;;;2;trophies;;H;W
2009;II;Lynx rufus;Mammalia;Carnivora;Felidae;Lynx;JP;CA;;;5;garments;;H;W
2009;II;Lynx rufus;Mammalia;Carnivora;Felidae;Lynx;MX;CA;;4;;trophies;;H;W
2009;II;Lynx rufus;Mammalia;Carnivora;Felidae;Lynx;MX;US;;1;;trophies;;H;W
2009;II;Lynx rufus;Mammalia;Carnivora;Felidae;Lynx;NO;CA;;;1;bodies;;H;W
2009;II;Lynx rufus;Mammalia;Carnivora;Felidae;Lynx;NO;CA;;;1;skulls;;H;W
2009;II;Lynx rufus;Mammalia;Carnivora;Felidae;Lynx;SJ;NO;CA;;1;trophies;;H;W
2009;II;Lynx rufus;Mammalia;Carnivora;Felidae;Lynx;SK;US;;;2;trophies;;H;W
2009;II;Lynx rufus;Mammalia;Carnivora;Felidae;Lynx;US;CA;;;1;bodies;;H;W
2009;II;Lynx rufus;Mammalia;Carnivora;Felidae;Lynx;US;CA;;;11;skins;;H;W
2009;II;Lynx rufus;Mammalia;Carnivora;Felidae;Lynx;US;CA;;8;10;skulls;;H;W
2009;II;Lynx rufus;Mammalia;Carnivora;Felidae;Lynx;US;CA;;14;;trophies;;H;W
2009;II;Lynx rufus;Mammalia;Carnivora;Felidae;Lynx;US;MX;;;5;skins;;H;W
2009;II;Lynx rufus;Mammalia;Carnivora;Felidae;Lynx;US;MX;;;2;trophies;;H;W
2009;II;Lynx rufus;Mammalia;Carnivora;Felidae;Lynx;ZA;US;;1;;trophies;;H;W
2009;II;Panthera leo;Mammalia;Carnivora;Felidae;Panthera;AE;ZA;;;2;live;;H;W
2009;II;Panthera leo;Mammalia;Carnivora;Felidae;Panthera;AR;ES;ZA;;1;trophies;;H;C
2009;II;Panthera leo;Mammalia;Carnivora;Felidae;Panthera;AR;ZA;;;1;skins;;H;C
2009;II;Panthera leo;Mammalia;Carnivora;Felidae;Panthera;AR;ZA;;;1;skulls;;H;C
2009;II;Panthera leo;Mammalia;Carnivora;Felidae;Panthera;AT;TZ;;;1;skins;;H;W
2009;II;Panthera leo;Mammalia;Carnivora;Felidae;Panthera;AT;TZ;;;1;skulls;;H;W
2009;II;Panthera leo;Mammalia;Carnivora;Felidae;Panthera;AT;US;TZ;1;1;trophies;;H;W
2009;II;Panthera leo;Mammalia;Carnivora;Felidae;Panthera;AT;ZA;;2;;teeth;;H;C
2009;II;Panthera leo;Mammalia;Carnivora;Felidae;Panthera;AT;ZA;;2;7;trophies;;H;C
2009;II;Panthera leo;Mammalia;Carnivora;Felidae;Panthera;AT;ZA;;2;1;trophies;;H;W
2009;II;Panthera leo;Mammalia;Carnivora;Felidae;Panthera;AT;ZM;;1;;trophies;;H;W
2009;II;Panthera leo;Mammalia;Carnivora;Felidae;Panthera;AU;ZA;;;3;trophies;;H;C
2009;II;Panthera leo;Mammalia;Carnivora;Felidae;Panthera;AU;ZA;;;1;trophies;;H;W
2009;II;Panthera leo;Mammalia;Carnivora;Felidae;Panthera;AU;ZM;;;2;trophies;;H;W
2009;II;Panthera leo;Mammalia;Carnivora;Felidae;Panthera;BE;TZ;;;2;skins;;H;W
2009;II;Panthera leo;Mammalia;Carnivora;Felidae;Panthera;BE;TZ;;;2;skulls;;H;W
2009;II;Panthera leo;Mammalia;Carnivora;Felidae;Panthera;BE;TZ;;3;;trophies;;H;W
2009;II;Panthera leo;Mammalia;Carnivora;Felidae;Panthera;BE;ZA;;;5;trophies;;H;C
