,polarity,date,tweet,tweet_processed,tweet_processed2
278,,2019-12-30 14:33:32+00:00,https://twitter.com/DominiqueReynie/status/1211641465962668034?s=19 #reformedesretraites #greve30decembre,https //twitter.com/dominiquereynie/status/1211641465962668034 s=19 reformedesretraites greve30decembre,http //twitter.com / dominiquereynie / status/1211641465962668034 s=19 reformedesretraiter greve30decembre
279,,2019-12-30 14:27:55+00:00,"En lieu et place d'une #reformedesretraites, @EPhilippePM est en train avec ses petits accords d'arrière cuisine, une réforme des reculs. #reformedesreculs @EmmanuelMacron @Elysee #TotemAgePivot",lieu place d'une reformedesretraites ephilippepm train petits accords d'arrière cuisine réforme reculs reformedesreculs emmanuelmacron elysee totemagepivot,lieu placer de un reformedesretraite ephilippepm train petit accord de arriérer cuisiner réformer recul reformedesrecul emmanuelmacron elysee totemagepivot
280,,2019-12-30 14:27:13+00:00,"Il est là, le problème Savez-vous au Jenga ? Avec cette #RéformeDesRetraites, le gouvernement joue au Jenga avec le système français de répartition : vicieusement, il enlève une pièce maîtresse, provoquant à terme l'écroulement de toute la tour... https://www.mediapart.fr/journal/economie/301219/reforme-des-retraites-le-revelateur-des-hauts-salaires?onglet=full",là problème savez-vous jenga cette réformedesretraites gouvernement joue jenga système français répartition vicieusement enlève pièce maîtresse provoquant terme l'écroulement toute tour ... https //www.mediapart.fr/journal/economie/301219/reforme-des-retraites-le-revelateur-des-hauts-salaires onglet=full,là problème savez-vou jenger ce réformedesretraiter gouvernement jouer jenga système français répartition vicieusement enlever pièce maître provoquer terme le écroulement tout tour ... http //www.mediapart.fr / journal / economie/301219/reforme - un - retraite - le - revelateur - un - haut - salaire onglet = full
281,,2019-12-30 14:25:14+00:00," Les propositions de @ManonAubryFr pour la #RéformeDesRetraites : ""Puisque le gouvernement sape comme jamais on n'a sapé dans l'histoire de notre système de protection sociale, oui, moi je dis qu'on peut opposer un contre-projet"". @Julie_Hammett #LaMatinaleLCI #LFI",propositions manonaubryfr réformedesretraites `` puisque gouvernement sape comme jamais sapé l'histoire système protection sociale oui dis qu'on peut opposer contre-projet '' julie_hammett lamatinalelci lfi,proposition manonaubryfr réformedesretraiter `` puisque gouvernement sap comme jamais saper le histoire système protection social oui dire que on pouvoir opposer contre-projet '' julie_hammett lamatinalelci lfi
282,,2019-12-30 14:24:42+00:00,MARTINE BILLARD Oratrice nationale (LFI) #reformedesretraites ,martine billard oratrice nationale lfi reformedesretraites,martiner billard orateur national lfi reformedesretraite
283,,2019-12-30 14:24:03+00:00,Réforme des retraites: «Mieux vaut quelques jours de galère qu'une retraite de misère» - Sputnik France https://fr.sputniknews.com/france/201912301042681156-reforme-des-retraites-mieux-vaut-quelques-jours-de-galere-quune-retraite-de-misere/ #reformedesretraites #grevegenerale #Mathilde_Panot,réforme retraites mieux vaut quelques jours galère qu'une retraite misère sputnik france https //fr.sputniknews.com/france/201912301042681156-reforme-des-retraites-mieux-vaut-quelques-jours-de-galere-quune-retraite-de-misere/ reformedesretraites grevegenerale mathilde_panot,réformer retrait mieux valoir quelque jour galérer que un retraiter misèr sputnik france https //fr.sputniknews.com / france/201912301042681156-reforme - un - retraite - mieux - valoir - quelque - jour - de - galere - quune - retraiter - de - misere/ reformedesretraite grevegeneral mathilde_panot
284,,2019-12-30 14:23:52+00:00,"Le pourrissement, c'est la #cgt, #FranceInsoumise. La division, c'est ceux qui veulent garder leur privilège. Oui à la #réformedesretraites Plus juste et solidaire. Je suis dans le privé et je travaille, cela m'arrive de 6h30 à 23h00. C'est par passion.",pourrissement c'est cgt franceinsoumise division c'est ceux veulent garder privilège oui réformedesretraites plus juste solidaire privé travaille cela m'arrive 6h30 23h00 c'est passion,pourrissement ce être cgt franceinsoumise division ce être celui vouloir garder privilège oui réformedesretraiter plaire juste solidaire privé travailler celer se arriver 6h30 23h00 ce être passion
285,,2019-12-30 14:23:51+00:00,Ne lâchez rien !! #reformedesretraites #GreveGenerale #retraitdelareforme #OnLâcheRien #JusticeSociale,lâchez rien reformedesretraites grevegenerale retraitdelareforme onlâcherien justicesociale,lâcher rien reformedesretraite grevegeneral retraitdelareforme onlâcherien justicesocial
286,,2019-12-30 14:22:25+00:00,"@lacgtcommunique @CFDT #reformedesretraites Ah, j'oubliais... Je touche 2400€ de retraite. Pouvez-vous annoncer votre condition sociale, fonction et revenus, juste pour voir si vos avis, aussi respectables soient-ils, sont en phase avec l'inquiétude de certains ?",lacgtcommunique cfdt reformedesretraites ah j'oubliais ... touche 2400€ retraite pouvez-vous annoncer condition sociale fonction revenus juste voir si avis aussi respectables soient-ils phase l'inquiétude certains,lacgtcommuniqu cfdt reformedesretraite ah il oublier ... toucher 2400 € retraire pouvoir - vous annoncer condition social fonction revenir juste voir si avis aussi respectable être - il phase le inquiétude certain
287,,2019-12-30 14:21:57+00:00,[#Loi1901] Le rôle des #retraités dans les instances dirigeantes des #associations #RéformeDesRetraites #RéformeRetraites https://www.loi1901.com/breves_associatives.php?moteur1=1567 #VieAssociative #asso #association #ESS #Retraites,loi1901 rôle retraités instances dirigeantes associations réformedesretraites réformeretraites https //www.loi1901.com/breves_associatives.php moteur1=1567 vieassociative asso association ess retraites,loi1901 rôle retraiter instance dirigeant association réformedesretraiter réformeretrait http //www.loi1901.com / breves_associatives.php moteur1=1567 vieassociativ asso association ess retrait
288,,2019-12-30 14:21:46+00:00," @ManonAubryFr, sur le projet de #RéformeDesRetraites, à @MEMalouines : ""En démocratie, ce n'est pas parce que vous êtes élu que vous devez vous asseoir sur le dialogue social [...] Des concessions qui sont des cacahuètes ?"". @Julie_Hammett #LaMatinaleLCI #FranceInsoumise",manonaubryfr projet réformedesretraites memalouines `` démocratie n'est parce élu devez asseoir dialogue social ... concessions cacahuètes '' julie_hammett lamatinalelci franceinsoumise,manonaubryfr projet réformedesretraiter memalouin `` démocratie ne être parce élire devoir asseoir dialoguer social ... concession cacahuèt '' julie_hammett lamatinalelci franceinsoumise
289,,2019-12-30 14:20:29+00:00,"Si sa volonté est vraiment l'apaisement, je pense que le président @EmmanuelMacron devrait avoir le courage et le bon sens de retirer son projet de #réformedesretraites qui, en l'état, est injuste, dangereux et inutile ... ",si volonté vraiment l'apaisement pense président emmanuelmacron devrait avoir courage bon sens retirer projet réformedesretraites l'état injuste dangereux inutile ...,si volonté vraiment le apaisement penser présider emmanuelmacron devoir avoir courage bon sens retirer projet réformedesretraiter le état injuste dangereux inutile ...
290,,2019-12-30 14:18:05+00:00,Cet homme aura réussi à se faire rejeter plus encore que #Sarkozy Un bel exploit que je respecte. #greve30decembre #reformedesretraites #LREM ,cet homme réussi faire rejeter plus encore sarkozy bel exploit respecte greve30decembre reformedesretraites lrem,ce homme réussir faire rejeter plaire encore sarkozy beau exploit respect greve30decembre reformedesretraite lrem
291,,2019-12-30 14:16:29+00:00,#Retraites #Retraitesparpoints #reformedesretraites #greve30decembre,retraites retraitesparpoints reformedesretraites greve30decembre,retrait retraitesparpoint reformedesretrait greve30decembre
292,,2019-12-30 14:15:33+00:00," @ManonAubryFr, sur le projet de #RéformeDesRetraites, à @MEMalouines : ""Le gouvernement nous propose une casse de notre système de protection sociale"". @Julie_Hammett #LaMatinaleLCI #FranceInsoumise",manonaubryfr projet réformedesretraites memalouines `` gouvernement propose casse système protection sociale '' julie_hammett lamatinalelci franceinsoumise,manonaubryfr projet réformedesretraiter memalouin `` gouvernement proposer casser système protection social '' julie_hammett lamatinalelci franceinsoumise
293,,2019-12-30 14:14:34+00:00,#grevegenerale #reformedesretraites #giletsjaunes #servicepublic #infirmiere,grevegenerale reformedesretraites giletsjaunes servicepublic infirmiere,grevegeneral reformedesretraite giletsjauner servicepublic infirmiere
294,,2019-12-30 14:14:12+00:00,@lacgtcommunique @CFDT #reformedesretraites La bonne blague... qui saisit le Conseil Constitutionnel ?,lacgtcommunique cfdt reformedesretraites bonne blague ... saisit conseil constitutionnel,lacgtcommuniqu cfdt reformedesretraite bon blaguer ... saisir conseil constitutionnel
295,,2019-12-30 14:13:59+00:00,#NeoFascisme #Macron #LREM #greve30decembre #reformedesretraites ,neofascisme macron lrem greve30decembre reformedesretraites,neofascisme macron lrem greve30decembre reformedesretraite
296,,2019-12-30 14:13:12+00:00,"Les #medias testent les #relents de langage de l'#allocution du #PR qui va donner l'illusion du bien-fondé des principes de la #reformedesretraites. En réalité pillage : 4 mds/an non versés par salaires &gt;10k€/mois, 0 pb financier et #régimes #spécifiques multiples #Retraites",medias testent relents langage allocution pr va donner l'illusion bien-fondé principes reformedesretraites réalité pillage mds/an non versés salaires gt 10k€/mois pb financier régimes spécifiques multiples retraites,media tester relent langage allocution pr aller donner le illusion bien-fondé principe reformedesretraiter réalité pillage mds / an non verser salaire gt 10k€/mois pb financier régime spécifique multiple retraite
297,,2019-12-30 14:13:02+00:00,9 régimes spéciaux conservés. #Lol La retraite universelle pour tous... Mais pas trop ? #Tartuffe #LREM #greve30decembre #reformedesretraites ,régimes spéciaux conservés lol retraite universelle tous ... trop tartuffe lrem greve30decembre reformedesretraites,régime spécial conserver lol retraiter universel tou ... trop tartuffe lrem greve30decembre reformedesretraite
298,,2019-12-30 14:10:40+00:00,La @FranceInsoumise s'enfonce dans ses délires. La France serait le seul pays européen à ramener l'âge de départ à 60 ans avec une durée de cotisation plus courte pendant que les autres le repoussent à 65 voire même 67 ans ! @ManonAubryFr #reformedesretraites ,franceinsoumise s'enfonce délires france seul pays européen ramener l'âge départ 60 ans durée cotisation plus courte pendant autres repoussent 65 voire 67 ans manonaubryfr reformedesretraites,franceinsoumise si enfoncer délir france seul pays européen ramener le âge départir 60 an durer cotisation plaire court pendre autre repousser 65 voire 67 an manonaubryfr reformedesretraiter
299,,2019-12-30 14:08:15+00:00,la raison et le bon sens sur la #reformedesretraites loin de ce qui est dit ou crié dans la rue par ceux qui croient au miracle français de vivre plus vieux et plus nombreux avec la meilleure retraite et en partant le plus tôt que partout ailleurs en Europe ,raison bon sens reformedesretraites loin dit crié rue ceux croient miracle français vivre plus vieux plus nombreux meilleure retraite partant plus tôt partout ailleurs europe,raison bon sens reformedesretraite loin dire crier ruer celui croire miracle français vivre plaire vieux plaire nombreux meilleur retraiter partir plaire tôt partout ailleurs europe
